source_name	storage_name	source_dtype	source_shape	storage_offset	transformation	destination_name	destination_dtype	destination_shape	component	role
down_blocks.3.motion_modules.1.temporal_transformer.norm.bias	138	F32	1280	0	identity_bytes	down_blocks.3.motion_modules.1.temporal_transformer.norm.bias	F32	1280	temporal_conditional_unet_2d	weight
down_blocks.3.motion_modules.1.temporal_transformer.norm.weight	137	F32	1280	0	identity_bytes	down_blocks.3.motion_modules.1.temporal_transformer.norm.weight	F32	1280	temporal_conditional_unet_2d	weight
down_blocks.3.motion_modules.1.temporal_transformer.proj_in.bias	140	F32	1280	0	identity_bytes	down_blocks.3.motion_modules.1.temporal_transformer.proj_in.bias	F32	1280	temporal_conditional_unet_2d	weight
down_blocks.3.motion_modules.1.temporal_transformer.proj_in.weight	139	F32	1280,1280	0	identity_bytes	down_blocks.3.motion_modules.1.temporal_transformer.proj_in.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
down_blocks.3.motion_modules.1.temporal_transformer.proj_out.bias	164	F32	1280	0	identity_bytes	down_blocks.3.motion_modules.1.temporal_transformer.proj_out.bias	F32	1280	temporal_conditional_unet_2d	weight
down_blocks.3.motion_modules.1.temporal_transformer.proj_out.weight	163	F32	1280,1280	0	identity_bytes	down_blocks.3.motion_modules.1.temporal_transformer.proj_out.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.0.pos_encoder.pe	146	F32	1,24,1280	0	identity_bytes	down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.0.pos_encoder.pe	F32	1,24,1280	temporal_conditional_unet_2d	weight
down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_k.weight	142	F32	1280,1280	0	identity_bytes	down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_k.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_out.0.bias	145	F32	1280	0	identity_bytes	down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_out.0.bias	F32	1280	temporal_conditional_unet_2d	weight
down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_out.0.weight	144	F32	1280,1280	0	identity_bytes	down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_out.0.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_q.weight	141	F32	1280,1280	0	identity_bytes	down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_q.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_v.weight	143	F32	1280,1280	0	identity_bytes	down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_v.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.1.pos_encoder.pe	152	F32	1,24,1280	0	identity_bytes	down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.1.pos_encoder.pe	F32	1,24,1280	temporal_conditional_unet_2d	weight
down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_k.weight	148	F32	1280,1280	0	identity_bytes	down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_k.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_out.0.bias	151	F32	1280	0	identity_bytes	down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_out.0.bias	F32	1280	temporal_conditional_unet_2d	weight
down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_out.0.weight	150	F32	1280,1280	0	identity_bytes	down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_out.0.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_q.weight	147	F32	1280,1280	0	identity_bytes	down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_q.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_v.weight	149	F32	1280,1280	0	identity_bytes	down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_v.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.ff.net.0.proj.bias	158	F32	10240	0	identity_bytes	down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.ff.net.0.proj.bias	F32	10240	temporal_conditional_unet_2d	weight
down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.ff.net.0.proj.weight	157	F32	10240,1280	0	identity_bytes	down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.ff.net.0.proj.weight	F32	10240,1280	temporal_conditional_unet_2d	weight
down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.ff.net.2.bias	160	F32	1280	0	identity_bytes	down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.ff.net.2.bias	F32	1280	temporal_conditional_unet_2d	weight
down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.ff.net.2.weight	159	F32	1280,5120	0	identity_bytes	down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.ff.net.2.weight	F32	1280,5120	temporal_conditional_unet_2d	weight
down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.ff_norm.bias	162	F32	1280	0	identity_bytes	down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.ff_norm.bias	F32	1280	temporal_conditional_unet_2d	weight
down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.ff_norm.weight	161	F32	1280	0	identity_bytes	down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.ff_norm.weight	F32	1280	temporal_conditional_unet_2d	weight
down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.norms.0.bias	154	F32	1280	0	identity_bytes	down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.norms.0.bias	F32	1280	temporal_conditional_unet_2d	weight
down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.norms.0.weight	153	F32	1280	0	identity_bytes	down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.norms.0.weight	F32	1280	temporal_conditional_unet_2d	weight
down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.norms.1.bias	156	F32	1280	0	identity_bytes	down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.norms.1.bias	F32	1280	temporal_conditional_unet_2d	weight
down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.norms.1.weight	155	F32	1280	0	identity_bytes	down_blocks.3.motion_modules.1.temporal_transformer.transformer_blocks.0.norms.1.weight	F32	1280	temporal_conditional_unet_2d	weight
down_blocks.3.resnets.0.conv1.bias	92	F32	1280	0	identity_bytes	down_blocks.3.resnets.0.conv1.bias	F32	1280	temporal_conditional_unet_2d	weight
down_blocks.3.resnets.0.conv1.weight	91	F32	1280,1280,3,3	0	identity_bytes	down_blocks.3.resnets.0.conv1.weight	F32	1280,1280,3,3	temporal_conditional_unet_2d	weight
down_blocks.3.resnets.0.conv2.bias	98	F32	1280	0	identity_bytes	down_blocks.3.resnets.0.conv2.bias	F32	1280	temporal_conditional_unet_2d	weight
down_blocks.3.resnets.0.conv2.weight	97	F32	1280,1280,3,3	0	identity_bytes	down_blocks.3.resnets.0.conv2.weight	F32	1280,1280,3,3	temporal_conditional_unet_2d	weight
down_blocks.3.resnets.0.norm1.bias	90	F32	1280	0	identity_bytes	down_blocks.3.resnets.0.norm1.bias	F32	1280	temporal_conditional_unet_2d	weight
down_blocks.3.resnets.0.norm1.weight	89	F32	1280	0	identity_bytes	down_blocks.3.resnets.0.norm1.weight	F32	1280	temporal_conditional_unet_2d	weight
down_blocks.3.resnets.0.norm2.bias	96	F32	1280	0	identity_bytes	down_blocks.3.resnets.0.norm2.bias	F32	1280	temporal_conditional_unet_2d	weight
down_blocks.3.resnets.0.norm2.weight	95	F32	1280	0	identity_bytes	down_blocks.3.resnets.0.norm2.weight	F32	1280	temporal_conditional_unet_2d	weight
down_blocks.3.resnets.0.time_emb_proj.bias	94	F32	1280	0	identity_bytes	down_blocks.3.resnets.0.time_emb_proj.bias	F32	1280	temporal_conditional_unet_2d	weight
down_blocks.3.resnets.0.time_emb_proj.weight	93	F32	1280,1280	0	identity_bytes	down_blocks.3.resnets.0.time_emb_proj.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
down_blocks.3.resnets.1.conv1.bias	102	F32	1280	0	identity_bytes	down_blocks.3.resnets.1.conv1.bias	F32	1280	temporal_conditional_unet_2d	weight
down_blocks.3.resnets.1.conv1.weight	101	F32	1280,1280,3,3	0	identity_bytes	down_blocks.3.resnets.1.conv1.weight	F32	1280,1280,3,3	temporal_conditional_unet_2d	weight
down_blocks.3.resnets.1.conv2.bias	108	F32	1280	0	identity_bytes	down_blocks.3.resnets.1.conv2.bias	F32	1280	temporal_conditional_unet_2d	weight
down_blocks.3.resnets.1.conv2.weight	107	F32	1280,1280,3,3	0	identity_bytes	down_blocks.3.resnets.1.conv2.weight	F32	1280,1280,3,3	temporal_conditional_unet_2d	weight
down_blocks.3.resnets.1.norm1.bias	100	F32	1280	0	identity_bytes	down_blocks.3.resnets.1.norm1.bias	F32	1280	temporal_conditional_unet_2d	weight
down_blocks.3.resnets.1.norm1.weight	99	F32	1280	0	identity_bytes	down_blocks.3.resnets.1.norm1.weight	F32	1280	temporal_conditional_unet_2d	weight
down_blocks.3.resnets.1.norm2.bias	106	F32	1280	0	identity_bytes	down_blocks.3.resnets.1.norm2.bias	F32	1280	temporal_conditional_unet_2d	weight
down_blocks.3.resnets.1.norm2.weight	105	F32	1280	0	identity_bytes	down_blocks.3.resnets.1.norm2.weight	F32	1280	temporal_conditional_unet_2d	weight
down_blocks.3.resnets.1.time_emb_proj.bias	104	F32	1280	0	identity_bytes	down_blocks.3.resnets.1.time_emb_proj.bias	F32	1280	temporal_conditional_unet_2d	weight
down_blocks.3.resnets.1.time_emb_proj.weight	103	F32	1280,1280	0	identity_bytes	down_blocks.3.resnets.1.time_emb_proj.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
mid_block.attentions.0.norm.bias	886	F32	1280	0	identity_bytes	mid_block.attentions.0.norm.bias	F32	1280	temporal_conditional_unet_2d	weight
mid_block.attentions.0.norm.weight	885	F32	1280	0	identity_bytes	mid_block.attentions.0.norm.weight	F32	1280	temporal_conditional_unet_2d	weight
mid_block.attentions.0.proj_in.bias	888	F32	1280	0	identity_bytes	mid_block.attentions.0.proj_in.bias	F32	1280	temporal_conditional_unet_2d	weight
mid_block.attentions.0.proj_in.weight	887	F32	1280,1280,1,1	0	identity_bytes	mid_block.attentions.0.proj_in.weight	F32	1280,1280,1,1	temporal_conditional_unet_2d	weight
mid_block.attentions.0.proj_out.bias	910	F32	1280	0	identity_bytes	mid_block.attentions.0.proj_out.bias	F32	1280	temporal_conditional_unet_2d	weight
mid_block.attentions.0.proj_out.weight	909	F32	1280,1280,1,1	0	identity_bytes	mid_block.attentions.0.proj_out.weight	F32	1280,1280,1,1	temporal_conditional_unet_2d	weight
mid_block.attentions.0.transformer_blocks.0.attn1.to_k.weight	892	F32	1280,1280	0	identity_bytes	mid_block.attentions.0.transformer_blocks.0.attn1.to_k.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
mid_block.attentions.0.transformer_blocks.0.attn1.to_out.0.bias	895	F32	1280	0	identity_bytes	mid_block.attentions.0.transformer_blocks.0.attn1.to_out.0.bias	F32	1280	temporal_conditional_unet_2d	weight
mid_block.attentions.0.transformer_blocks.0.attn1.to_out.0.weight	894	F32	1280,1280	0	identity_bytes	mid_block.attentions.0.transformer_blocks.0.attn1.to_out.0.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
mid_block.attentions.0.transformer_blocks.0.attn1.to_q.weight	891	F32	1280,1280	0	identity_bytes	mid_block.attentions.0.transformer_blocks.0.attn1.to_q.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
mid_block.attentions.0.transformer_blocks.0.attn1.to_v.weight	893	F32	1280,1280	0	identity_bytes	mid_block.attentions.0.transformer_blocks.0.attn1.to_v.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
mid_block.attentions.0.transformer_blocks.0.attn2.to_k.weight	899	F32	1280,384	0	identity_bytes	mid_block.attentions.0.transformer_blocks.0.attn2.to_k.weight	F32	1280,384	temporal_conditional_unet_2d	weight
mid_block.attentions.0.transformer_blocks.0.attn2.to_out.0.bias	902	F32	1280	0	identity_bytes	mid_block.attentions.0.transformer_blocks.0.attn2.to_out.0.bias	F32	1280	temporal_conditional_unet_2d	weight
mid_block.attentions.0.transformer_blocks.0.attn2.to_out.0.weight	901	F32	1280,1280	0	identity_bytes	mid_block.attentions.0.transformer_blocks.0.attn2.to_out.0.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
mid_block.attentions.0.transformer_blocks.0.attn2.to_q.weight	898	F32	1280,1280	0	identity_bytes	mid_block.attentions.0.transformer_blocks.0.attn2.to_q.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
mid_block.attentions.0.transformer_blocks.0.attn2.to_v.weight	900	F32	1280,384	0	identity_bytes	mid_block.attentions.0.transformer_blocks.0.attn2.to_v.weight	F32	1280,384	temporal_conditional_unet_2d	weight
mid_block.attentions.0.transformer_blocks.0.ff.net.0.proj.bias	904	F32	10240	0	identity_bytes	mid_block.attentions.0.transformer_blocks.0.ff.net.0.proj.bias	F32	10240	temporal_conditional_unet_2d	weight
mid_block.attentions.0.transformer_blocks.0.ff.net.0.proj.weight	903	F32	10240,1280	0	identity_bytes	mid_block.attentions.0.transformer_blocks.0.ff.net.0.proj.weight	F32	10240,1280	temporal_conditional_unet_2d	weight
mid_block.attentions.0.transformer_blocks.0.ff.net.2.bias	906	F32	1280	0	identity_bytes	mid_block.attentions.0.transformer_blocks.0.ff.net.2.bias	F32	1280	temporal_conditional_unet_2d	weight
mid_block.attentions.0.transformer_blocks.0.ff.net.2.weight	905	F32	1280,5120	0	identity_bytes	mid_block.attentions.0.transformer_blocks.0.ff.net.2.weight	F32	1280,5120	temporal_conditional_unet_2d	weight
mid_block.attentions.0.transformer_blocks.0.norm1.bias	890	F32	1280	0	identity_bytes	mid_block.attentions.0.transformer_blocks.0.norm1.bias	F32	1280	temporal_conditional_unet_2d	weight
mid_block.attentions.0.transformer_blocks.0.norm1.weight	889	F32	1280	0	identity_bytes	mid_block.attentions.0.transformer_blocks.0.norm1.weight	F32	1280	temporal_conditional_unet_2d	weight
mid_block.attentions.0.transformer_blocks.0.norm2.bias	897	F32	1280	0	identity_bytes	mid_block.attentions.0.transformer_blocks.0.norm2.bias	F32	1280	temporal_conditional_unet_2d	weight
mid_block.attentions.0.transformer_blocks.0.norm2.weight	896	F32	1280	0	identity_bytes	mid_block.attentions.0.transformer_blocks.0.norm2.weight	F32	1280	temporal_conditional_unet_2d	weight
mid_block.attentions.0.transformer_blocks.0.norm3.bias	908	F32	1280	0	identity_bytes	mid_block.attentions.0.transformer_blocks.0.norm3.bias	F32	1280	temporal_conditional_unet_2d	weight
mid_block.attentions.0.transformer_blocks.0.norm3.weight	907	F32	1280	0	identity_bytes	mid_block.attentions.0.transformer_blocks.0.norm3.weight	F32	1280	temporal_conditional_unet_2d	weight
mid_block.resnets.0.conv1.bias	914	F32	1280	0	identity_bytes	mid_block.resnets.0.conv1.bias	F32	1280	temporal_conditional_unet_2d	weight
mid_block.resnets.0.conv1.weight	913	F32	1280,1280,3,3	0	identity_bytes	mid_block.resnets.0.conv1.weight	F32	1280,1280,3,3	temporal_conditional_unet_2d	weight
mid_block.resnets.0.conv2.bias	920	F32	1280	0	identity_bytes	mid_block.resnets.0.conv2.bias	F32	1280	temporal_conditional_unet_2d	weight
mid_block.resnets.0.conv2.weight	919	F32	1280,1280,3,3	0	identity_bytes	mid_block.resnets.0.conv2.weight	F32	1280,1280,3,3	temporal_conditional_unet_2d	weight
mid_block.resnets.0.norm1.bias	912	F32	1280	0	identity_bytes	mid_block.resnets.0.norm1.bias	F32	1280	temporal_conditional_unet_2d	weight
mid_block.resnets.0.norm1.weight	911	F32	1280	0	identity_bytes	mid_block.resnets.0.norm1.weight	F32	1280	temporal_conditional_unet_2d	weight
mid_block.resnets.0.norm2.bias	918	F32	1280	0	identity_bytes	mid_block.resnets.0.norm2.bias	F32	1280	temporal_conditional_unet_2d	weight
mid_block.resnets.0.norm2.weight	917	F32	1280	0	identity_bytes	mid_block.resnets.0.norm2.weight	F32	1280	temporal_conditional_unet_2d	weight
mid_block.resnets.0.time_emb_proj.bias	916	F32	1280	0	identity_bytes	mid_block.resnets.0.time_emb_proj.bias	F32	1280	temporal_conditional_unet_2d	weight
mid_block.resnets.0.time_emb_proj.weight	915	F32	1280,1280	0	identity_bytes	mid_block.resnets.0.time_emb_proj.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
mid_block.resnets.1.conv1.bias	924	F32	1280	0	identity_bytes	mid_block.resnets.1.conv1.bias	F32	1280	temporal_conditional_unet_2d	weight
mid_block.resnets.1.conv1.weight	923	F32	1280,1280,3,3	0	identity_bytes	mid_block.resnets.1.conv1.weight	F32	1280,1280,3,3	temporal_conditional_unet_2d	weight
mid_block.resnets.1.conv2.bias	930	F32	1280	0	identity_bytes	mid_block.resnets.1.conv2.bias	F32	1280	temporal_conditional_unet_2d	weight
mid_block.resnets.1.conv2.weight	929	F32	1280,1280,3,3	0	identity_bytes	mid_block.resnets.1.conv2.weight	F32	1280,1280,3,3	temporal_conditional_unet_2d	weight
mid_block.resnets.1.norm1.bias	922	F32	1280	0	identity_bytes	mid_block.resnets.1.norm1.bias	F32	1280	temporal_conditional_unet_2d	weight
mid_block.resnets.1.norm1.weight	921	F32	1280	0	identity_bytes	mid_block.resnets.1.norm1.weight	F32	1280	temporal_conditional_unet_2d	weight
mid_block.resnets.1.norm2.bias	928	F32	1280	0	identity_bytes	mid_block.resnets.1.norm2.bias	F32	1280	temporal_conditional_unet_2d	weight
mid_block.resnets.1.norm2.weight	927	F32	1280	0	identity_bytes	mid_block.resnets.1.norm2.weight	F32	1280	temporal_conditional_unet_2d	weight
